,playerId,marketValue_final,2021-05-30 00:00:00,2021-06-06 00:00:00,2021-06-13 00:00:00,2021-06-20 00:00:00,2021-06-27 00:00:00,2021-07-04 00:00:00,2021-07-11 00:00:00,2021-07-18 00:00:00,2021-07-25 00:00:00,2021-08-01 00:00:00,2021-08-08 00:00:00,2021-08-15 00:00:00,2021-08-22 00:00:00,2021-08-29 00:00:00,2021-09-05 00:00:00,2021-09-12 00:00:00,2021-09-19 00:00:00,2021-09-26 00:00:00,2021-10-03 00:00:00,2021-10-10 00:00:00,2021-10-17 00:00:00,2021-10-24 00:00:00,2021-10-31 00:00:00,2021-11-07 00:00:00,2021-11-14 00:00:00,2021-11-21 00:00:00,2021-11-28 00:00:00,2021-12-05 00:00:00,2021-12-12 00:00:00,marketValue_initial,shortName,lastName,Name
313,230736,3467669.1114882706,2976599.0,3015294.787,3114799.514971,3142832.710605739,2998262.405917875,3046234.604412561,3107159.296500812,3116480.7743903142,3116480.7743903142,3116480.7743903142,3116480.7743903142,3156995.0244573886,3156995.0244573886,3156995.0244573886,3156995.0244573886,3172779.9995796755,3172779.9995796755,3179125.559578835,3233170.6940916753,3307533.620055784,3304226.0864357282,3393440.190769493,3369686.109434107,3393273.9122001454,3450959.568707548,3488920.1239633313,3443564.162351808,3467669.1114882706,3467669.1114882706,2976599.0,Jair,Rodrigues Júnior,"Jair, Rodrigues Júnior"
314,385448,11873096.543084437,10669785.993,10851172.354881002,11035642.28491398,11179105.634617861,10966702.627560122,10977669.330187682,11010602.338178245,10955549.326487355,11054149.27042574,11109420.01677787,11142748.276828203,11142748.276828203,11142748.276828203,11098177.28372089,11098177.28372089,11020490.042734845,11119674.453119459,11230871.197650652,11421796.008010713,11501748.580066789,11455741.585746521,11444285.844160775,11444285.844160775,11490062.987537418,11593473.554425254,11790562.604850484,11790562.604850484,11873096.543084437,11873096.543084437,10745001.0,Allan,Rodrigues de Souza,"Allan, Rodrigues de Souza"
315,479190,12848817.07751558,10894005.108,11209931.256132,11209931.256132,11209931.256132,11209931.256132,11792847.681450862,11840019.072176665,11840019.072176665,11946579.243826255,12054098.45702069,12054098.45702069,12054098.45702069,12054098.45702069,12005882.063192608,12005882.063192608,12005882.063192608,12113935.001761341,12113935.001761341,12113935.001761341,12101821.06675958,11871886.466491148,11871886.466491148,11871886.466491148,12168683.628153427,12326876.515319422,12721336.563809643,12810385.91975631,12848817.07751558,12848817.07751558,11015172.0,F. Zaracho, Javier Zaracho,"F. Zaracho,  Javier Zaracho"
316,500549,11699484.00202076,11913220.836,11734522.523459999,11804929.658600759,11922978.955186766,11934901.934141953,11911032.130273668,11911032.130273668,11911032.130273668,11911032.130273668,11911032.130273668,11911032.130273668,11994409.355185583,11898454.080344098,11898454.080344098,11850860.264022721,11767904.242174562,11767904.242174562,11767904.242174562,11767904.242174562,11544314.061573245,11197984.639726046,11265172.547564402,11197581.512279015,11197581.512279015,11735065.424868409,11758535.555718146,11664467.2712724,11687796.205814945,11699484.00202076,12143956.0,Guilherme Castilho,Castilho Carvalho,"Guilherme Castilho, Castilho Carvalho"
317,547552,7061283.7831172915,6273335.0,6348615.02,6348615.02,6456541.475339999,6456541.475339999,6456541.475339999,6669607.344026219,6849686.742314927,6911333.922995762,6911333.922995762,6904422.589072766,6904422.589072766,6904422.589072766,6904422.589072766,6904422.589072766,6904422.589072766,6904422.589072766,6904422.589072766,7021797.773087002,7042863.166406264,7007648.850574233,7007648.850574233,7007648.850574233,7007648.850574233,7126778.881033994,7198046.669844334,7198046.669844334,7198046.669844334,7061283.7831172915,6273335.0,D. Borrero,Borrero Caicedo,"D. Borrero, Borrero Caicedo"
318,3444,2208017.9096774925,2172739.128,2172739.128,2183602.82364,2159583.19257996,2142306.52703932,2170156.5118908314,2170156.5118908314,2174496.8249146133,2189718.3026890154,2196287.4575970825,2180913.4453939027,2180913.4453939027,2191818.0126208724,2204968.9206965975,2204968.9206965975,2204968.9206965975,2204968.9206965975,2196149.045013811,2196149.045013811,2196149.045013811,2196149.045013811,2163206.8093386036,2163206.8093386036,2163206.8093386036,2139411.534435879,2175781.530521289,2158375.2782771187,2208017.9096774925,2208017.9096774925,2144856.0,Diego,Ribas da Cunha,"Diego, Ribas da Cunha"
319,40903,2755153.9925803966,2557277.98,2557277.98,2557277.98,2557277.98,2557277.98,2557277.98,2557277.98,2559835.2579799998,2547036.0816900996,2595429.7672422114,2595429.7672422114,2621384.0649146335,2579441.9198759994,2605236.3390747593,2605236.3390747593,2654735.8295171796,2614914.792074422,2614914.792074422,2688132.4062525057,2688132.4062525057,2682756.141440001,2682756.141440001,2728362.995844481,2750189.899811237,2750189.899811237,2791442.7483084057,2791442.7483084057,2791442.7483084057,2755153.9925803966,2524460.0,Éverton Ribeiro,de Barros Ribeiro,"Éverton Ribeiro, de Barros Ribeiro"
320,143558,9932348.702272337,9426407.802,9426407.802,9680920.812654,9545387.921276843,9259026.283638539,9370134.599042201,9398245.002839329,9520422.18787624,9520422.18787624,9434738.388185354,9434738.388185354,9519651.033679022,9519651.033679022,9643406.497116849,9643406.497116849,9672336.7166082,9488562.318992645,9488562.318992645,9498050.881311636,9583533.339243442,9708119.272653606,9640162.437745031,9765484.549435716,9853373.910380637,9902640.77993254,9932348.702272337,9932348.702272337,9932348.702272337,9932348.702272337,9223491.0,Willian Arão,Souza Arão da Silva,"Willian Arão, Souza Arão da Silva"
321,213364,5126375.291426902,4748332.589,4748332.589,4748332.589,4748332.589,4748332.589,4748332.589,4639120.939452999,4773655.446697136,4864354.900184382,4976235.062888622,4976235.062888622,5080735.999209283,5080735.999209283,5080735.999209283,5080735.999209283,5075655.263210074,5075655.263210074,5075655.263210074,5075655.263210074,5075655.263210074,5075655.263210074,5075655.263210074,5075655.263210074,5075655.263210074,5075655.263210074,5111184.850052545,5090740.110652335,5126375.291426902,5126375.291426902,4743589.0,G. De Arrascaeta,De Arrascaeta Benedetti,"G. De Arrascaeta, De Arrascaeta Benedetti"
322,240445,5238444.6516371835,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5058115.0,5053056.885,4977261.031725,4957351.9875981,5120944.603188837,5269451.996681313,5127176.7927709175,5111795.262392605,5111795.262392605,5096459.876605427,5183099.694507719,5302310.987481397,5302310.987481397,5318217.920443841,5238444.6516371835,5058115.0,Andreas Pereira,Hoelgebaum Pereira,"Andreas Pereira, Hoelgebaum Pereira"
